
0.175367307303,0.165421413616,0.163867127977,0.159473076127,0.176216314671,
0.093064834007,0.10446093655,0.106727879487,0.102924620645,0.0976081231666,
0.0433710438978,0.0402956914103,0.0213788767316,0.0272606776318,0.0330148507411,
0.0149528483357,0.0161010477049,0.012112108124,0.0157196395148,0.0190698588837,
0.00755941028863,0.0156787462365,0.0129096654247,0.00766186645498,0.00838636517959,
0.00909906478168,0.0092206662307,0.012131503428,0.00607342666876,0.00858294855397,
0.00770927238936,0.0110626685091,0.0104329042617,0.00395900742896,0.011443599884,
0.00568759515902,0.0109194023357,0.00672330817809,0.00352236271638,0.00570150669243,
0.00545294744931,0.0051456786884,0.00881522952787,0.00376369643013,0.00749523188829,
0.00819630694471,0.00985288490098,0.00709436812022,0.00735521151201,0.00479501133398,
0.0067434477778,0.00647005824295,0.0062367052041,0.0058449925019,0.00771898391893,
0.00347017967569,0.0112324244221,0.00553426923601,0.00797747546757,0.00569737181797,
0.00527323303764,0.0063611172377,0.00417012045269,0.00627952998798,0.00420919590792,
0.00752146513235,0.00542495229883,0.0088016470394,0.00971226052039,0.00668401004885,
