
0.0654446518258,0.0600687449422,0.0609581717993,0.0542839796885,0.0594168647979,
0.0514381925077,0.0474836365838,0.0521624287666,0.0477976590218,0.0477073541491,
0.0306421172688,0.0294339118277,0.0361434827009,0.0341908683932,0.022924100939,
0.0143584924474,0.0179930536275,0.0185095937035,0.019599794094,0.0142018123748,
0.00896111192338,0.00764714234046,0.00580681085097,0.0221952106559,0.0119838805796,
0.00512508288855,0.00734810631086,0.00211501706581,0.00616109406439,0.0108160744371,
0.00193081732966,0.00720315847093,0.00466625787403,0.00288229273999,0.00168803950049,
0.0020319168744,0.00763864127156,0.0012299464014,0.00347343544913,0.00549892857663,
0.00395380104062,0.00156920934269,0.00599346250555,0.00219836494154,0.00420205589824,
0.00254001920122,0.00278105835756,0.00306814009656,0.00144080307363,0.00151540047305,
0.00365796862702,0,0.00187094290075,0.00105911799155,0.00237953536205,
0.00162614872682,0.00148119202706,0.000720489588621,0.00390900793582,0.000748602659843,
0.00315030748008,0.00196627370495,0.00182697588639,0.00344831494726,0.00152769942119,
0.0013455676704,0.003561369068,0.00212214304006,5.35787328964e-05,0.00298285878706,
