
0.000174261907241,0.000176218142242,0.000177626773285,
0.0480530210451,0.0460976353205,0.0475344400149,
0.093541163756,0.101569557341,0.0966239932612,
0.152995665622,0.145952680617,0.143183613949,
0.193220660028,0.19673984921,0.201566603875,
0.24070403624,0.238782204907,0.240072804905,
0.279715789269,0.2779834883,0.284629865434,
0.319692972894,0.320824388539,0.318198440186,
0.357272776767,0.357855127214,0.36178707943,
0.394612208438,0.392701891138,0.381692171983,
0.410453842751,0.412992353903,0.413913920183,
0.439832654063,0.444194869189,0.428806556055,
0.45578226208,0.461504138035,0.454534349868,
0.478743196553,0.47122187786,0.469794520296,
0.505733986627,0.483361726111,0.505677719486,
0.512395926761,0.51222879741,0.525022546675,
0.528359617561,0.51338544846,0.513434375806,
