
0.081314739676,0.079398472726,0.0800414597568,
0.116590419059,0.112854340586,0.115424310627,
0.145139026912,0.145938515634,0.142475494614,
0.170249622198,0.174809119695,0.170316273751,
0.196562907975,0.195347527483,0.196531968694,
0.215992659039,0.219786292832,0.219802497663,
0.241905709807,0.249002007216,0.23891768039,
0.262063721721,0.257126071991,0.256289893892,
0.274922565315,0.278850572027,0.278692391377,
0.280864802325,0.283108666873,0.281172683762,
0.290824722163,0.295619999548,0.299742373203,
0.314175791845,0.30436846997,0.307641368306,
0.324641760885,0.310087710193,0.316133913644,
0.329530179244,0.327980110299,0.328861704282,
0.335026134576,0.346308549682,0.341395347941,
