
0.000166676404207,0.000171699225122,0.000175621320879,
0.0482287567836,0.0463674737741,0.047799946543,
0.0991445314979,0.100261265282,0.0986307461813,
0.150179568492,0.145506111724,0.146455623599,
0.195970166651,0.19231289148,0.200933512779,
0.247049452689,0.236083083932,0.238315754056,
0.29098050707,0.284484600614,0.282775920335,
0.316565884856,0.318744027444,0.323280686418,
0.351630084374,0.356886970891,0.356632291992,
0.385474481059,0.380253264155,0.381328461618,
0.406232589751,0.408121084713,0.411460598039,
0.436309129865,0.428999015691,0.427115553224,
0.453029446732,0.469971694074,0.436769903944,
0.470159810097,0.457480101457,0.461761500122,
0.492979325211,0.494871312752,0.487528157947,
0.497494006958,0.49882118849,0.502054043851,
0.512939080901,0.511329889149,0.520820070893,
