
0.000172988760729,0.000177729854734,0.000173506288382,
0.0473456258344,0.0478520582803,0.0474052372816,
0.095934223509,0.0984841878216,0.0945746758998,
0.14503800219,0.143553063449,0.144676439152,
0.18921198927,0.191292274868,0.201838466093,
0.241581280956,0.236152640688,0.235528381972,
0.284592877457,0.267676436201,0.275200798997,
0.32097034353,0.31426936669,0.315320864793,
0.352252919706,0.351231671805,0.36262551326,
0.386108120229,0.387516825058,0.394546328234,
0.411461208418,0.40513322719,0.406326836113,
0.416866416862,0.440960660912,0.425484615931,
0.439104493027,0.461593745658,0.445310720353,
0.478809172288,0.470618116689,0.48046878517,
0.495452354087,0.499763565497,0.504976049022,
0.514244092647,0.522498827789,0.519668782468,
0.521250253639,0.527562027797,0.517705533315,
