
0.000680774640437,0.00039909071497,0.000398891622201,
0.189242770326,0.107680135069,0.0965367075652,
0.357411633635,0.222966929222,0.184405973318,
0.507523263897,0.338044742507,0.263325474499,
0.641584026875,0.448111362493,0.333627791927,
0.761396341878,0.550839784155,0.396180787131,
0.868572228443,0.64535997501,0.45200398266,
0.964547119654,0.73160398271,0.502051946052,
1.04979556866,0.809920798344,0.547132877441,
1.12784935621,0.880856469518,0.587903109309,
1.1973048554,0.945031830728,0.624891710937,
1.25984443009,1.00307647851,0.65853041405,
1.31624560094,1.05559457878,0.689179018603,
1.3671936464,1.10314849289,0.717144124839,
1.41329235787,1.14625228568,0.742692041756,
1.45507371659,1.18537063341,0.766057440826,
1.49300653973,1.22092059345,0.787449167958,
