
0.00128867542004,0.00210207387674,0.00153900365026,0.00136206717751,0.00152385958987,
0.175913729961,0.242608361149,0.20649028913,0.2188319927,0.218809742785,
0.230226160288,0.316366806304,0.277256314333,0.295181384501,0.298830999148,
0.123248384392,0.23903658213,0.246877182993,0.296747655114,0.216774948748,
0.245590104583,0.195130936822,0.245299553032,0.274858573899,0.221731583481,
0.118310692175,0.215281646852,0.228000980738,0.19144370825,0.138650852779,
0.172987087484,0.164828568796,0.191149230716,0.213498772032,0.258303190462,
0.203146848683,0.262856939703,0.21125845246,0.147595701672,0.166026635478,
0.140170322391,0.205887857193,0.161892360173,0.150242853407,0.139474125612,
0.182376436123,0.145432105027,0.216176286905,0.175610060084,0.256164856831,
0.18425199481,0.153273252394,0.195793345136,0.191936211035,0.126298374104,
